Year;Month;Date;District;Municipality;Parish;incl Electric mobility;Number of CPE's with collected DC;CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia
2024;2;2024-02;Viana do Castelo;Ponte da Barca;Vila Chã (São João Baptista e Santiago);Não;455;16;1606;160630
2024;2;2024-02;Viana do Castelo;Viana do Castelo;Areosa;Não;2333;16;1609;160905
2024;2;2024-02;Viana do Castelo;Viana do Castelo;Nogueira, Meixedo e Vilar de Murteda;Não;492;16;1609;160945
2024;2;2024-02;Viana do Castelo;Vila Nova de Cerveira;Loivo;Não;322;16;1610;161007
2024;2;2024-02;Vila Real;Alijó;Alijó;Não;1598;17;1701;170101
2024;2;2024-02;Vila Real;Chaves;Moreiras;Não;71;17;1703;170317
2024;2;2024-02;Vila Real;Chaves;Madalena e Samaiões;Não;1633;17;1703;170354
2024;2;2024-02;Vila Real;Montalegre;Outeiro;Não;2;17;1706;170619
2024;2;2024-02;Vila Real;Montalegre;Pitões das Junias;Sim;1;17;1706;170623
2024;2;2024-02;Vila Real;Peso da Régua;Sedielos;Não;454;17;1708;170809
2024;2;2024-02;Vila Real;Peso da Régua;Vilarinho dos Freires;Não;439;17;1708;170810
2024;2;2024-02;Vila Real;Vila Pouca de Aguiar;Pensalvos e Parada de Monteiros;Não;96;17;1713;171320
2024;2;2024-02;Vila Real;Vila Real;Torgueda;Não;580;17;1714;171426
2024;2;2024-02;Vila Real;Vila Real;Vila Marim;Não;384;17;1714;171429
2024;2;2024-02;Viseu;Armamar;Fontelo;Não;361;18;1801;180107
2024;2;2024-02;Viseu;Castro daire;Gosende;Não;265;18;1803;180309
2024;2;2024-02;Viseu;Mangualde;Moimenta de Maceira Dão e Lobelhe do Mato;Não;402;18;1806;180620
2024;2;2024-02;Viseu;Mangualde;Tavares (Chãs, Várzea e Travanca);Não;971;18;1806;180622
2024;2;2024-02;Viseu;Mortágua;Mortágua, Vale de Remígio, Cortegaça e Almaça;Sim;1;18;1808;180811
2024;2;2024-02;Viseu;Penalva do Castelo;Lusinde;Não;142;18;1811;181106
2024;2;2024-02;Viseu;Resende;Freigil e Miomães;Não;180;18;1813;181318
2024;2;2024-02;Viseu;Santa Comba Dão;Ovoa e Vimieiro;Não;833;18;1814;181410
2024;2;2024-02;Viseu;São João da Pesqueira;Riodades;Não;266;18;1815;181507
2024;2;2024-02;Viseu;São Pedro do Sul;Vila Maior;Não;555;18;1816;181619
2024;2;2024-02;Viseu;São Pedro do Sul;São Pedro do Sul, Várzea e Baiões;Não;3796;18;1816;181623
2024;2;2024-02;Viseu;Sátão;São Miguel de Vila Boa;Não;396;18;1817;181709
2024;2;2024-02;Viseu;Tabuaço;Sendim;Não;503;18;1819;181913
2024;2;2024-02;Viseu;Viseu;Fragosela;Não;1148;18;1823;182315
2024;3;2024-03;Aveiro;Águeda;Trofa, Segadães e Lamas do Vouga;Não;2243;01;0101;010126
2024;3;2024-03;Aveiro;Espinho;Paramos;Não;1388;01;0107;010704
2024;3;2024-03;Aveiro;Estarreja;Canelas e Fermelã;Sim;1;01;0108;010809
2024;3;2024-03;Aveiro;Santa Maria da Feira;São Miguel de Souto e Mosteirô;Não;2724;01;0109;010936
2024;3;2024-03;Aveiro;Murtosa;Murtosa;Sim;1;01;0112;011203
2024;3;2024-03;Aveiro;Oliveira de Azeméis;Fajões;Não;471;01;0113;011303
2024;3;2024-03;Aveiro;Vagos;Santo André de Vagos;Não;787;01;0118;011810
2024;3;2024-03;Beja;Barrancos;Barrancos;Não;1020;02;0204;020401
2024;3;2024-03;Beja;Beja;Nossa Senhora das Neves;Não;949;02;0205;020506
2024;3;2024-03;Beja;Beja;Beja (Salvador e Santa Maria da Feira);Sim;1;02;0205;020520
2024;3;2024-03;Beja;Cuba;Cuba;Não;1494;02;0207;020701
2024;3;2024-03;Beja;Ferreira do Alentejo;Figueira dos Cavaleiros;Não;698;02;0208;020803
2024;3;2024-03;Beja;Vidigueira;Vila de Frades;Não;618;02;0214;021404
2024;3;2024-03;Braga;Amares;Lago;Não;831;03;0301;030113
2024;3;2024-03;Braga;Barcelos;Chorente, Góios, Courel, Pedra Furada e Gueral;Não;427;03;0302;030296
2024;3;2024-03;Braga;Braga;Palmeira;Não;1398;03;0303;030331
2024;3;2024-03;Braga;Braga;Cabreiros e Passos (São Julião);Não;448;03;0303;030366
2024;3;2024-03;Braga;Braga;Ferreiros e Gondizalves;Sim;2;03;0303;030371
2024;3;2024-03;Braga;Braga;Lomar e Arcos;Sim;2;03;0303;030373
2024;3;2024-03;Braga;Cabeceiras de Basto;Cavez;Não;631;03;0304;030407
2024;3;2024-03;Braga;Celorico de Basto;Britelo, Gémeos e Ourilhe;Sim;2;03;0305;030523
2024;3;2024-03;Braga;Fafe;Aboim, Felgueiras, Gontim e Pedraído;Não;56;03;0307;030737
2024;3;2024-03;Braga;Fafe;Agrela e Serafão;Não;104;03;0307;030738
2024;3;2024-03;Braga;Fafe;Cepães e Fareja;Não;118;03;0307;030741
2024;3;2024-03;Braga;Guimarães;Aldão;Não;590;03;0308;030801
2024;3;2024-03;Braga;Guimarães;Barco;Não;654;03;0308;030806
2024;3;2024-03;Braga;Guimarães;Ronfe;Não;1115;03;0308;030840
2024;3;2024-03;Braga;Guimarães;Abação e Gémeos;Não;1018;03;0308;030875
2024;3;2024-03;Braga;Guimarães;Atães e Rendufe;Não;414;03;0308;030878
2024;3;2024-03;Braga;Guimarães;Briteiros Santo Estêvão e Donim;Não;289;03;0308;030879
2024;3;2024-03;Braga;Guimarães;Oliveira, São Paio e São Sebastião;Não;4739;03;0308;030884
2024;3;2024-03;Braga;Póvoa de Lanhoso;Serzedelo;Sim;1;03;0309;030924
2024;3;2024-03;Braga;Vila Nova de Famalicão;Delães;Não;1818;03;0312;031213
2024;3;2024-03;Braga;Vila Nova de Famalicão;Riba de Ave;Não;1511;03;0312;031234
2024;3;2024-03;Braga;Vila Verde;Cabanelas;Não;618;03;0313;031308
2024;3;2024-03;Braga;Vila Verde;Turiz;Não;555;03;0313;031354
2024;3;2024-03;Bragança;Freixo de Espada À Cinta;Ligares;Não;227;04;0404;040404
2024;3;2024-03;Bragança;Macedo de Cavaleiros;Vale de Prados;Não;271;04;0405;040534
2024;3;2024-03;Bragança;Miranda do douro;Sendim e Atenor;Não;1070;04;0406;040620
2024;3;2024-03;Bragança;Mogadouro;Azinhoso;Não;203;04;0408;040801
2024;3;2024-03;Bragança;Torre de Moncorvo;Horta da Vilariça;Não;259;04;0409;040909
2024;3;2024-03;Bragança;Torre de Moncorvo;Lousa;Não;419;04;0409;040911
2024;3;2024-03;Bragança;Torre de Moncorvo;Torre de Moncorvo;Sim;1;04;0409;040916
2024;3;2024-03;Bragança;Vila Flor;Vale Frechoso;Não;142;04;0410;041015
2024;3;2024-03;Bragança;Vila Flor;Vila Flor e Nabo;Não;1667;04;0410;041023
2024;3;2024-03;Bragança;Vinhais;Santalha;Não;101;04;0412;041221
2024;3;2024-03;Bragança;Vinhais;Quirás e Pinheiro Novo;Não;220;04;0412;041239
2024;3;2024-03;Castelo Branco;Castelo Branco;Malpica do Tejo;Não;380;05;0502;050214
2024;3;2024-03;Castelo Branco;Covilhã;Vale Formoso e Aldeia do Souto;Não;256;05;0503;050338
2024;3;2024-03;Castelo Branco;Fundão;Póvoa de Atalaia e Atalaia do Campo;Não;798;05;0504;050435
2024;3;2024-03;Castelo Branco;Idanha-a-Nova;Zebreira e Segura;Não;1055;05;0505;050521
2024;3;2024-03;Castelo Branco;Sertã;Sertã;Não;4525;05;0509;050912
2024;3;2024-03;Castelo Branco;Sertã;Ermida e Figueiredo;Não;234;05;0509;050917
2024;3;2024-03;Coimbra;Coimbra;Brasfemes;Não;893;06;0603;060309
2024;3;2024-03;Coimbra;Figueira da Foz;Alhadas;Não;997;06;0605;060519
2024;3;2024-03;Coimbra;Montemor-o-Velho;Santo Varão;Não;815;06;0610;061009
2024;3;2024-03;Coimbra;Oliveira do Hospital;Meruge;Não;106;06;0611;061110
2024;3;2024-03;Coimbra;Pampilhosa da Serra;Janeiro de Baixo;Não;565;06;0612;061204
2024;3;2024-03;Coimbra;Penacova;Penacova;Não;1620;06;0613;061307
2024;3;2024-03;Coimbra;Penacova;São Pedro de Alva e São Paio de Mondego;Sim;1;06;0613;061314
2024;3;2024-03;Coimbra;Tábua;Carapinha;Não;11;06;0616;061603
2024;3;2024-03;Évora;Alandroal;N. S. Conceição, S. Brás dos Matos e Juromenha;Sim;1;07;0701;070107
2024;3;2024-03;Évora;Mourão;Mourão;Não;1044;07;0708;070803
2024;3;2024-03;Évora;Portel;Monte do Trigo;Não;590;07;0709;070903
2024;3;2024-03;Évora;Viana do Alentejo;Aguiar;Não;432;07;0713;071303
2024;3;2024-03;Faro;Albufeira;Ferreiras;Sim;1;08;0801;080104
2024;3;2024-03;Faro;Alcoutim;Alcoutim e Pereiro;Sim;1;08;0802;080206
2024;3;2024-03;Faro;Loulé;Quarteira;Sim;6;08;0808;080805
2024;3;2024-03;Faro;Loulé;Querença, Tôr e Benafim;Não;816;08;0808;080812
2024;3;2024-03;Guarda;Aguiar da Beira;Pinheiro;Sim;1;09;0901;090110
2024;3;2024-03;Guarda;Almeida;Leomil, Mido, Senouras e Aldeia Nova;Não;297;09;0902;090234
2024;3;2024-03;Guarda;Celorico da Beira;Minhocal;Não;20;09;0903;090311
2024;3;2024-03;Guarda;Guarda;João Antão;Não;18;09;0907;090722
2024;3;2024-03;Guarda;Manteigas;Manteigas (São Pedro);Sim;1;09;0908;090803
2024;3;2024-03;Guarda;Mêda;Coriscada;Não;265;09;0909;090905
2024;3;2024-03;Guarda;Pinhel;Lameiras;Não;29;09;0910;091013
2024;3;2024-03;Guarda;Sabugal;Cerdeira;Não;75;09;0911;091113
2024;3;2024-03;Guarda;Sabugal;Sabugal e Aldeia de Santo António;Não;2198;09;0911;091145
2024;3;2024-03;Guarda;Seia;Sazes da Beira;Não;78;09;0912;091219
2024;3;2024-03;Guarda;Trancoso;Castanheira;Não;116;09;0913;091303
2024;3;2024-03;Leiria;Alcobaça;Alcobaça e Vestiaria;Sim;2;10;1001;100121
2024;3;2024-03;Leiria;Caldas da Rainha;Tornada e Salir do Porto;Não;2983;10;1006;100619
2024;3;2024-03;Leiria;Pombal;Carnide;Não;879;10;1015;101504
2024;3;2024-03;Lisboa;Alenquer;Abrigada e Cabanas de Torres;Não;2155;11;1101;110117
2024;3;2024-03;Lisboa;Alenquer;Alenquer (Santo Estêvão e Triana);Sim;2;11;1101;110119
2024;3;2024-03;Lisboa;Arruda dos Vinhos;Arranhó;Sim;1;11;1102;110201
2024;3;2024-03;Lisboa;Azambuja;Alcoentre;Não;1542;11;1103;110301
2024;3;2024-03;Lisboa;Cascais;São Domingos de Rana;Sim;40;11;1105;110506
2024;3;2024-03;Lisboa;Lisboa;São Domingos de Benfica;Não;16209;11;1106;110639
2024;3;2024-03;Lisboa;Lisboa;Campo de Ourique;Sim;7;11;1106;110659
2024;3;2024-03;Lisboa;Loures;Lousa;Não;1493;11;1107;110708
2024;3;2024-03;Lisboa;Lourinhã;Reguengo Grande;Não;938;11;1108;110805
2024;3;2024-03;Lisboa;Sobral de Monte Agraço;Sapataria;Não;1395;11;1112;111202
2024;3;2024-03;Lisboa;Vila Franca de Xira;Vialonga;Sim;2;11;1114;111408
2024;3;2024-03;Portalegre;Marvão;São Salvador da Aramenha;Não;708;12;1210;121004
2024;3;2024-03;Portalegre;Portalegre;Alegrete;Não;921;12;1214;121402
2024;3;2024-03;Porto;Amarante;Bustelo, Carneiro e Carvalho de Rei;Não;15;13;1301;130143
2024;3;2024-03;Porto;Baião;Viariz;Não;5;13;1302;130220
2024;3;2024-03;Porto;Felgueiras;Margaride, Várzea, Lagares, Varziela e Moure;Sim;2;13;1303;130335
2024;3;2024-03;Porto;Lousada;Macieira;Não;496;13;1305;130512
2024;3;2024-03;Porto;Lousada;Cristelos, Boim e Ordem;Não;3061;13;1305;130528
2024;3;2024-03;Porto;Maia;Águas Santas;Sim;2;13;1306;130601
2024;3;2024-03;Porto;Matosinhos;Custóias, Leça do Balio e Guifões;Sim;7;13;1308;130811
2024;3;2024-03;Porto;Paços de Ferreira;Raimonda;Não;719;13;1309;130914
2024;3;2024-03;Porto;Paredes;Gandra;Sim;1;13;1310;131011
2024;3;2024-03;Porto;Penafiel;Sebolido;Não;351;13;1311;131134
2024;3;2024-03;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;Sim;12;13;1312;131217
2024;3;2024-03;Porto;Valongo;Campo e Sobrado;Sim;2;13;1315;131506
2024;3;2024-03;Porto;Vila Nova de Gaia;Madalena;Sim;6;13;1317;131709
2024;3;2024-03;Santarém;Benavente;Samora Correia;Não;7472;14;1405;140502
2024;3;2024-03;Santarém;Coruche;Branca;Sim;1;14;1409;140905
2024;3;2024-03;Santarém;Santarém;Abitureiras;Não;424;14;1416;141601
2024;3;2024-03;Santarém;Sardoal;Sardoal;Não;1527;14;1417;141703
2024;3;2024-03;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;Não;9059;14;1418;141821
2024;3;2024-03;Santarém;Torres Novas;Riachos;Sim;1;14;1419;141910
2024;3;2024-03;Setúbal;Almada;Charneca de Caparica e Sobreda;Sim;21;15;1503;150314
2024;3;2024-03;Setúbal;Almada;Laranjeiro e Feijó;Sim;5;15;1503;150315
2024;3;2024-03;Setúbal;Barreiro;Palhais e Coina;Sim;6;15;1504;150411
2024;3;2024-03;Viana do Castelo;Arcos de Valdevez;Alvora e Loureda;Não;202;16;1601;160152
2024;3;2024-03;Viana do Castelo;Arcos de Valdevez;Arcos de Valdevez (São Paio) e Giela;Não;1375;16;1601;160153
2024;3;2024-03;Viana do Castelo;Ponte da Barca;Nogueira;Não;214;16;1606;160613
2024;3;2024-03;Viana do Castelo;Ponte de Lima;Feitosa;Sim;3;16;1607;160719
2024;3;2024-03;Viana do Castelo;Viana do Castelo;Afife;Sim;1;16;1609;160901
2024;3;2024-03;Viana do Castelo;Viana do Castelo;Darque;Sim;2;16;1609;160911
2024;3;2024-03;Viana do Castelo;Viana do Castelo;São Romão de Neiva;Não;583;16;1609;160923
2024;3;2024-03;Vila Real;Chaves;Nogueira da Montanha;Não;155;17;1703;170318
2024;3;2024-03;Vila Real;Ribeira de Pena;Santa Marinha;Não;263;17;1709;170906
2024;3;2024-03;Vila Real;Valpaços;Algeriz;Não;365;17;1712;171203
2024;3;2024-03;Vila Real;Valpaços;Possacos;Não;207;17;1712;171216
2024;3;2024-03;Viseu;Armamar;Armamar;Não;1052;18;1801;180120
2024;3;2024-03;Viseu;Castro daire;Castro Daire;Não;3370;18;1803;180304
2024;3;2024-03;Viseu;Cinfães;Tendais;Não;59;18;1804;180416
2024;3;2024-03;Viseu;Lamego;Samodães;Não;123;18;1805;180519
2024;3;2024-03;Viseu;Mangualde;Tavares (Chãs, Várzea e Travanca);Não;965;18;1806;180622
2024;3;2024-03;Viseu;Resende;São Martinho de Mouros;Não;590;18;1813;181314
2024;3;2024-03;Viseu;São Pedro do Sul;Figueiredo de Alva;Não;470;18;1816;181606
2024;3;2024-03;Viseu;Sernancelhe;Carregal;Não;347;18;1818;181802
2024;3;2024-03;Viseu;Tondela;Parada de Gonta;Não;202;18;1821;182116
2024;3;2024-03;Viseu;Tondela;Mouraz e Vila Nova da Rainha;Não;401;18;1821;182129
2024;3;2024-03;Viseu;Viseu;Abraveses;Sim;1;18;1823;182301
2024;3;2024-03;Viseu;Viseu;Campo;Não;2627;18;1823;182306
2024;4;2024-04;Aveiro;Águeda;Belazaima do Chão, Castanheira do Vouga e Agadão;Não;734;01;0101;010123
2024;4;2024-04;Aveiro;Águeda;Travassô e Óis da Ribeira;Não;838;01;0101;010125
2024;4;2024-04;Aveiro;Albergaria-a-Velha;Alquerubim;Não;870;01;0102;010202
2024;4;2024-04;Aveiro;Anadia;Amoreira da Gândara, Paredes do Bairro e Ancas;Não;526;01;0103;010316
2024;4;2024-04;Aveiro;Arouca;Fermedo;Não;198;01;0104;010411
2024;4;2024-04;Aveiro;Arouca;Santa Eulália;Não;641;01;0104;010416
2024;4;2024-04;Aveiro;Aveiro;Esgueira;Sim;3;01;0105;010505
2024;4;2024-04;Aveiro;Castelo de Paiva;Sobrado e Bairros;Sim;1;01;0106;010611
2024;4;2024-04;Aveiro;Sever do Vouga;Talhadas;Não;623;01;0117;011708
2024;4;2024-04;Aveiro;Vagos;Ponte de Vagos e Santa Catarina;Não;1501;01;0118;011813
2024;4;2024-04;Aveiro;Vale de Cambra;Roge;Não;849;01;0119;011907
2024;4;2024-04;Aveiro;Vale de Cambra;Vila Chã, Codal e Vila Cova de Perrinho;Não;2526;01;0119;011910
2024;4;2024-04;Beja;Beja;Santa Clara de Louredo;Não;302;02;0205;020510
2024;4;2024-04;Beja;Odemira;Relíquias;Não;193;02;0211;021102
2024;4;2024-04;Braga;Barcelos;Arcozelo;Não;5144;03;0302;030209
2024;4;2024-04;Braga;Barcelos;Oliveira;Não;162;03;0302;030254
2024;4;2024-04;Braga;Barcelos;Panque;Não;198;03;0302;030256
2024;4;2024-04;Braga;Braga;Braga (São Vicente);Não;6394;03;0303;030349
2024;4;2024-04;Braga;Braga;Crespos e Pousada;Não;190;03;0303;030368
2024;4;2024-04;Braga;Braga;Escudeiros e Penso (Santo Estêvão e São Vicente);Não;325;03;0303;030369
2024;4;2024-04;Braga;Braga;Lomar e Arcos;Sim;2;03;0303;030373
2024;4;2024-04;Braga;Cabeceiras de Basto;Bucos;Não;34;03;0304;030405
2024;4;2024-04;Braga;Celorico de Basto;Basto (São Clemente);Não;710;03;0305;030520
2024;4;2024-04;Braga;Celorico de Basto;Caçarilhe e Infesta;Não;297;03;0305;030524
2024;4;2024-04;Braga;Guimarães;Briteiros São Salvador e Briteiros Santa Leocádia;Não;234;03;0308;030880
2024;4;2024-04;Braga;Póvoa de Lanhoso;Covelas;Não;169;03;0309;030906
2024;4;2024-04;Braga;Póvoa de Lanhoso;Taíde;Não;904;03;0309;030926
2024;4;2024-04;Braga;Póvoa de Lanhoso;Travassos;Não;274;03;0309;030927
2024;4;2024-04;Braga;Terras de Bouro;Cibões e Brufe;Não;249;03;0310;031020
2024;4;2024-04;Braga;Vila Nova de Famalicão;Louro;Não;11;03;0312;031223
2024;4;2024-04;Braga;Vila Nova de Famalicão;Riba de Ave;Não;1498;03;0312;031234
2024;4;2024-04;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;Sim;1;03;0312;031250
2024;4;2024-04;Braga;Vila Verde;Dossãos;Não;214;03;0313;031313
2024;4;2024-04;Braga;Vila Verde;Ponte;Não;111;03;0313;031337
2024;4;2024-04;Braga;Vila Verde;Vade;Não;363;03;0313;031369
2024;4;2024-04;Bragança;Macedo de Cavaleiros;Macedo de Cavaleiros;Sim;1;04;0405;040520
2024;4;2024-04;Bragança;Mirandela;Frechas;Não;503;04;0407;040716
2024;4;2024-04;Bragança;Mogadouro;Brunhoso;Não;8;04;0408;040804
2024;4;2024-04;Bragança;Torre de Moncorvo;Lousa;Não;419;04;0409;040911
2024;4;2024-04;Bragança;Torre de Moncorvo;Felgar e Souto da Velha;Não;693;04;0409;040919
2024;4;2024-04;Bragança;Vinhais;Candedo;Não;189;04;0412;041203
2024;4;2024-04;Castelo Branco;Belmonte;Belmonte e Colmeal da Torre;Não;2304;05;0501;050106
2024;4;2024-04;Castelo Branco;Covilhã;Dominguizo;Não;624;05;0503;050309
2024;4;2024-04;Castelo Branco;Fundão;Alcongosta;Não;365;05;0504;050403
2024;4;2024-04;Castelo Branco;Fundão;Alpedrinha;Não;762;05;0504;050406
2024;4;2024-04;Castelo Branco;Idanha-a-Nova;Penha Garcia;Não;94;05;0505;050510
2024;4;2024-04;Castelo Branco;Oleiros;Oleiros-Amieira;Sim;1;05;0506;050614
2024;4;2024-04;Castelo Branco;Sertã;Castelo;Não;482;05;0509;050903
2024;4;2024-04;Castelo Branco;Sertã;Cernache do Bonjardim, Nesperal e Palhais;Sim;2;05;0509;050915
2024;4;2024-04;Coimbra;Arganil;Folques;Não;20;06;0601;060109
2024;4;2024-04;Coimbra;Arganil;Sarzedo;Não;123;06;0601;060115
2024;4;2024-04;Coimbra;Coimbra;São João do Campo;Não;894;06;0603;060320
2024;4;2024-04;Coimbra;Coimbra;Antuzede e Vil de Matos;Sim;2;06;0603;060332
2024;4;2024-04;Coimbra;Condeixa-a-Nova;Ega;Não;1327;06;0604;060406
2024;4;2024-04;Coimbra;Figueira da Foz;Vila Verde;Não;589;06;0605;060513
2024;4;2024-04;Coimbra;Oliveira do Hospital;Lagares;Não;514;06;0611;061106
2024;4;2024-04;Faro;Faro;Conceição e Estoi;Sim;2;08;0805;080507
2024;4;2024-04;Faro;Monchique;Alferce;Não;213;08;0809;080901
2024;4;2024-04;Faro;São Brás de Alportel;São Brás de Alportel;Não;6373;08;0812;081201
2024;4;2024-04;Guarda;Aguiar da Beira;Dornelas;Não;426;09;0901;090105
2024;4;2024-04;Guarda;Almeida;Castelo Bom;Não;187;09;0902;090207
2024;4;2024-04;Guarda;Guarda;João Antão;Não;19;09;0907;090722
2024;4;2024-04;Guarda;Guarda;Adão;Não;300;09;0907;090766
2024;4;2024-04;Guarda;Manteigas;Vale de Amoreira;Não;129;09;0908;090804
2024;4;2024-04;Guarda;Sabugal;Alfaiates;Não;551;09;0911;091107
2024;4;2024-04;Guarda;Sabugal;Casteleiro;Não;328;09;0911;091112
2024;4;2024-04;Guarda;Sabugal;Rebolosa;Não;88;09;0911;091126
2024;4;2024-04;Guarda;Sabugal;Souto;Não;713;09;0911;091134
2024;4;2024-04;Leiria;Alcobaça;São Martinho do Porto;Sim;2;10;1001;100112
2024;4;2024-04;Leiria;Ansião;Ansião;Sim;1;10;1003;100309
2024;4;2024-04;Leiria;Leiria;Parceiros e Azoia;Não;3925;10;1009;100937
2024;4;2024-04;Leiria;Porto de Mós;São Bento;Não;413;10;1016;101610
2024;4;2024-04;Lisboa;Cascais;Carcavelos e Parede;Não;23968;11;1105;110507
2024;4;2024-04;Lisboa;Loures;Fanhões;Sim;1;11;1107;110705
2024;4;2024-04;Lisboa;Loures;Moscavide e Portela;Não;10827;11;1107;110726
2024;4;2024-04;Lisboa;Sintra;Algueirão-Mem Martins;Sim;5;11;1111;111102
2024;4;2024-04;Lisboa;Sintra;Colares;Não;4285;11;1111;111105
2024;4;2024-04;Lisboa;Sintra;Colares;Sim;5;11;1111;111105
2024;4;2024-04;Lisboa;Sobral de Monte Agraço;Santo Quintino;Não;1674;11;1112;111201
2024;4;2024-04;Lisboa;Sobral de Monte Agraço;Sapataria;Sim;1;11;1112;111202
2024;4;2024-04;Portalegre;Alter do Chão;Cunheira;Não;296;12;1201;120104
2024;4;2024-04;Portalegre;Avis;Avis;Sim;1;12;1203;120303
2024;4;2024-04;Portalegre;Avis;Figueira e Barros;Não;205;12;1203;120306
2024;4;2024-04;Portalegre;Campo Maior;São João Baptista;Não;1982;12;1204;120403
2024;4;2024-04;Portalegre;Castelo de Vide;Santa Maria da Devesa;Sim;1;12;1205;120502
2024;4;2024-04;Portalegre;Crato;Crato e Mártires, Flor da Rosa e Vale do Peso;Não;1552;12;1206;120607
2024;4;2024-04;Portalegre;Monforte;Assumar;Não;259;12;1211;121101
2024;4;2024-04;Porto;Amarante;Vila Chã do Marão;Não;18;13;1301;130139
2024;4;2024-04;Porto;Baião;Gestaçô;Não;53;13;1302;130205
2024;4;2024-04;Porto;Felgueiras;Regilde;Não;173;13;1303;130318
2024;4;2024-04;Porto;Lousada;Torno;Sim;1;13;1305;130525
2024;4;2024-04;Porto;Maia;Vila Nova da Telha;Sim;2;13;1306;130616
2024;4;2024-04;Porto;Marco de Canaveses;Avessadas e Rosém;Não;753;13;1307;130733
2024;4;2024-04;Porto;Paredes;Sobreira;Não;1176;13;1310;131020
2024;4;2024-04;Porto;Penafiel;Capela;Não;310;13;1311;131106
2024;4;2024-04;Porto;Penafiel;Penafiel;Não;8012;13;1311;131139
2024;4;2024-04;Porto;Penafiel;Lagares e Figueira;Não;667;13;1311;131142
2024;4;2024-04;Porto;Porto;Lordelo do Ouro e Massarelos;Sim;8;13;1312;131218
2024;4;2024-04;Porto;Valongo;Campo e Sobrado;Não;4654;13;1315;131506
2024;4;2024-04;Porto;Vila do Conde;Azurara;Não;1165;13;1316;131604
2024;4;2024-04;Porto;Vila do Conde;Labruge;Sim;3;13;1316;131613
2024;4;2024-04;Porto;Vila do Conde;Vilar de Pinheiro;Não;1072;13;1316;131630
2024;4;2024-04;Porto;Vila Nova de Gaia;Grijó e Sermonde;Sim;1;13;1317;131725
2024;4;2024-04;Santarém;Cartaxo;Valada;Não;354;14;1406;140605
2024;4;2024-04;Santarém;Cartaxo;Ereira e Lapa;Não;663;14;1406;140610
2024;4;2024-04;Santarém;Constância;Constância;Sim;1;14;1408;140801
2024;4;2024-04;Santarém;Mação;Ortiga;Não;164;14;1413;141307
2024;4;2024-04;Santarém;Santarém;Almoster;Não;949;14;1416;141606
2024;4;2024-04;Santarém;Santarém;Moçarria;Não;276;14;1416;141613
2024;4;2024-04;Santarém;Santarém;Gançaria;Não;146;14;1416;141628
2024;4;2024-04;Santarém;Ourém;Fátima;Não;7314;14;1421;142106
2024;4;2024-04;Setúbal;Alcochete;Alcochete;Sim;7;15;1502;150201
2024;4;2024-04;Setúbal;Setúbal;Setúbal (São Sebastião);Não;26939;15;1512;151205
2024;4;2024-04;Viana do Castelo;Melgaço;Alvaredo;Não;328;16;1603;160301
2024;4;2024-04;Viana do Castelo;Melgaço;Vila e Roussas;Não;1932;16;1603;160323
2024;4;2024-04;Viana do Castelo;Ponte da Barca;Britelo;Não;157;16;1606;160604
2024;4;2024-04;Viana do Castelo;Ponte da Barca;Ponte da Barca, V. N. Muía, Paço Vedro Magalhães;Não;3183;16;1606;160628
2024;4;2024-04;Viana do Castelo;Ponte de Lima;Estorãos;Sim;1;16;1607;160717
